Dataset ID,Group ID,Request ID,Threshold,MergedSelections,Unselected,Selected,Greeting,Backstory,Justification,Rant,Gratitude,Other,Express Emotion
3,1,4523,2,How many award miles do I need for a Mileageplan award ticket?,How many award miles do I need for a Mileageplan award ticket?,,0,0,0,0,0,0,0
3,1,4551,2,"Were can I find CANCELLATION TERMS & CONDITIONS [airline?s cancellation terms and conditions; explaining, in writing, ]what happens if you cancel your trip.",Were can I find CANCELLATION TERMS & CONDITIONS what happens if you cancel your trip.,"airline?s cancellation terms and conditions; explaining, in writing, ",0,0,0,0,0,1,0
3,1,4524,2,How many award miles do I need for a Mileageplan award ticket?,How many award miles do I need for a Mileageplan award ticket?,,0,0,0,0,0,0,0
3,1,4578,2,I need to submit a request to refund the 2nd leg of trip. [Missed connection due to maint. issue with plane.],I need to submit a request to refund the 2nd leg of trip. ,Missed connection due to maint. issue with plane.,0,1,0,0,0,0,0
3,1,4533,2,can I change my return flight to th 15th at the same time[. is that possible]?,can I change my return flight to th 15th at the same time?,. is that possible,0,0,0,0,0,1,0
3,1,4536,2,I am a member of Global Services. What are the benefits of this membership?,I am a member of Global Services. What are the benefits of this membership?,,0,0,0,0,0,0,0
3,1,4545,2,why is the price different from your site on the computer and your app on my phone,why is the price different from your site on the computer and your app on my phone,,0,0,0,0,0,0,0
3,1,4549,2,"IF I UNDERSTAND CORRECTLY, I AM ALLOWED ONE SKI BAG AND ONE BOOT BAG FREE OF CHARGE. OTHER LUGGAGE IS $25 FOR 1ST, AND $35 FOR SECOND , UNLESS OVERSIZED OR OVERWEIGHT. [pLEASE CONFIRM]","IF I UNDERSTAND CORRECTLY, I AM ALLOWED ONE SKI BAG AND ONE BOOT BAG FREE OF CHARGE. OTHER LUGGAGE IS $25 FOR 1ST, AND $35 FOR SECOND , UNLESS OVERSIZED OR OVERWEIGHT. ",pLEASE CONFIRM,0,0,0,0,0,1,0
3,1,4563,2,How do I exchange my Milage plan miles for restaurant or hotel vouchers?,How do I exchange my Milage plan miles for restaurant or hotel vouchers?,,0,0,0,0,0,0,0
3,1,4532,2,I was told I would receive a $150 for rerouting due to an overbooked flight. [It was last week and ]I have not received anything yet?,I was told I would receive a $150 for rerouting due to an overbooked flight. I have not received anything yet?,It was last week and ,0,0,0,0,0,1,0
3,1,4559,2,I want to see what seat I have on an upcoming flight,I want to see what seat I have on an upcoming flight,,0,0,0,0,0,0,0
3,1,4582,2,"I am trying to book online for RT Columbus-Mobile-Columbus, APR 5 depart and APR 8 return. I am traveling alone, but it keeps showing fare for one adult and for one senior [-- I am a senior -- and so]","I am trying to book online for RT Columbus-Mobile-Columbus, APR 5 depart and APR 8 return. I am traveling alone, but it keeps showing fare for one adult and for one senior ",-- I am a senior -- and so,0,1,0,0,0,0,0
3,1,4595,2,How many award miles do I need for a Mileageplan award ticket?,How many award miles do I need for a Mileageplan award ticket?,,0,0,0,0,0,0,0
3,1,4600,2,I need to add a flight from Nov 2012 to my mileageplan number,I need to add a flight from Nov 2012 to my mileageplan number,,0,0,0,0,0,0,0
3,1,4622,2,I just made a reservation and put it on the wrong credit card.,I just made a reservation and put it on the wrong credit card.,,0,0,0,0,0,0,0
3,1,4585,2,I spelled a name wrong on a ticket for a group reservation. how can I change it?,I spelled a name wrong on a ticket for a group reservation. how can I change it?,,0,0,0,0,0,0,0
3,1,4588,2,I have to cancel a reservation for medical reasons. [What do I do?],I have to cancel a reservation for medical reasons. ,What do I do?,0,0,0,0,0,1,0
3,1,4590,2,My last name is ----- and first name is ------- and confirmation number is ------,My last name is ----- and first name is ------- and confirmation number is ------,,0,0,0,0,0,0,0
3,1,4592,2,I paid for my son's ticket with my cname- mileage plan visa [and he has a card on the same account.] How come his 1st checked bag is not free?,I paid for my son's ticket with my cname- mileage plan visa  How come his 1st checked bag is not free?,and he has a card on the same account.,0,1,0,0,0,0,0
3,1,4591,2,I would like to change my ticket [which is not decided.]Can i ahve the credit to use for my next flight,I would like to change my ticket Can i ahve the credit to use for my next flight,which is not decided.,0,0,0,0,0,1,0
3,1,4610,2,"[If I book my flight through princess cruise, so I can have one bill. ]Can I use my --- signature miles to upgrade?",Can I use my --- signature miles to upgrade?,"If I book my flight through princess cruise, so I can have one bill. ",0,1,0,0,0,0,0
3,1,4617,2,I am not using rewards for my flight why is it asking me to choose program,I am not using rewards for my flight why is it asking me to choose program,,0,0,0,0,0,0,0
3,1,4594,2,"[Hello,] Are residences of Canada allowed to appy for the cname- MIlage plan Explorer card", Are residences of Canada allowed to appy for the cname- MIlage plan Explorer card,"Hello,",1,0,0,0,0,0,0
3,1,4638,2,I am traveling with a special needs individual and we were unable to get seat assignments and it is imperative we are next to each other,I am traveling with a special needs individual and we were unable to get seat assignments and it is imperative we are next to each other,,0,0,0,0,0,0,0
3,1,4608,2,How can you transport a dead relative home to Nicaragua from usa,How can you transport a dead relative home to Nicaragua from usa,,0,0,0,0,0,0,0
3,1,4589,2,how long do i have to use my ticket if i need to change the dates,how long do i have to use my ticket if i need to change the dates,,0,0,0,0,0,0,0
3,1,4644,2,can you put my wedding dress in a closet on the plane?,can you put my wedding dress in a closet on the plane?,,0,0,0,0,0,0,0
3,1,4639,2,why doesn't my reservation for an upcoming flight show up on my mobile ap for the iphone 5?,why doesn't my reservation for an upcoming flight show up on my mobile ap for the iphone 5?,,0,0,0,0,0,0,0
3,1,4621,2,I am trying to make reservations for a flight and cannot find where to go to complete the transaction.,I am trying to make reservations for a flight and cannot find where to go to complete the transaction.,,0,0,0,0,0,0,0
3,1,4614,2,i would like to know about past mileage credits that i don't see on my account,i would like to know about past mileage credits that i don't see on my account,,0,0,0,0,0,0,0
3,1,4596,2,I have done this and the message was it has already been credited but account is showing 0,I have done this and the message was it has already been credited but account is showing 0,,0,0,0,0,0,0,0
3,1,4640,2,I'm trying to change my seat number where do I enter my confirmation number and last name?,I'm trying to change my seat number where do I enter my confirmation number and last name?,,0,0,0,0,0,0,0
3,1,4609,2,[On the trip NWK to Munich Germany on 12/23/20012] I was upgraded to Business class [on LH 413 for which I received the boarding pass. ]Yet I believe I have only been credited with Economy Class miles., I was upgraded to Business class Yet I believe I have only been credited with Economy Class miles.,On the trip NWK to Munich Germany on 12/23/20012on LH 413 for which I received the boarding pass. ,0,1,0,0,0,0,0
3,1,4597,2,How can my wife be recognized as a user on the mileage account?,How can my wife be recognized as a user on the mileage account?,,0,0,0,0,0,0,0
3,1,4599,2,How much will it cost to change the passenger for an existing reservation?,How much will it cost to change the passenger for an existing reservation?,,0,0,0,0,0,0,0
3,1,4626,2,Someone else booked my flight. how can i view my flight itinerary?,Someone else booked my flight. how can i view my flight itinerary?,,0,0,0,0,0,0,0
3,1,4636,2,"so, can I use FF miles for a 3 segment trip, where the layover on the return trip is 3 days ?","so, can I use FF miles for a 3 segment trip, where the layover on the return trip is 3 days ?",,0,0,0,0,0,0,0
3,1,4649,2,Is it any more expensive to pay for checked luggage on day of departure?,Is it any more expensive to pay for checked luggage on day of departure?,,0,0,0,0,0,0,0
3,1,4637,2,[Following a booking today - Your email to me states you are processing the booking and] a confirmation email will be sent - I haven't recieved this?, a confirmation email will be sent - I haven't recieved this?,Following a booking today - Your email to me states you are processing the booking and,0,1,0,0,0,0,0
3,1,4584,2,"I want to complete purchase, with or without travel insurance. [PayPal forms are filled.]","I want to complete purchase, with or without travel insurance. ",PayPal forms are filled.,0,0,0,0,0,1,0
3,1,4613,2,"[My name is ------------- and My reservation number is ------. ]It does not show my seat assignments for the first parts of my trip, I want to make sure we have seats","It does not show my seat assignments for the first parts of my trip, I want to make sure we have seats",My name is ------------- and My reservation number is ------. ,0,0,0,0,0,1,0
3,1,4632,2,I am having problems making a booking on line and need some help,I am having problems making a booking on line and need some help,,0,0,0,0,0,0,0
3,1,4633,2,"I'm trying to check in for Flight 5745 tomorrow, but keep being told my check-in code is for another airline.[ But I am on that flight.]","I'm trying to check in for Flight 5745 tomorrow, but keep being told my check-in code is for another airline.", But I am on that flight.,0,0,1,0,0,0,0
3,1,4647,2,I'd like to speak with customer service pertaining to changing a flight time,I'd like to speak with customer service pertaining to changing a flight time,,0,0,0,0,0,0,0
3,1,4651,2,"Trying to get tickets and to print them. [Said I could not, do not understand, would like to be able to print them to save time. What is the problem????]",Trying to get tickets and to print them. ,"Said I could not, do not understand, would like to be able to print them to save time. What is the problem????",0,1,0,0,0,1,1
3,1,4648,2,I need a hotel today using my frequent flyer miles. In Midland Odessa. Texas.,I need a hotel today using my frequent flyer miles. In Midland Odessa. Texas.,,0,0,0,0,0,0,0
3,1,4667,2,What happens if I am sick the day of departure and cannot fly?,What happens if I am sick the day of departure and cannot fly?,,0,0,0,0,0,0,0
3,1,4674,2,Is it possible to use points to upgrade an economy flight I had purchased?,Is it possible to use points to upgrade an economy flight I had purchased?,,0,0,0,0,0,0,0
3,1,4686,2,can you give me a phone number for ticket counter at FLL or MIA?,can you give me a phone number for ticket counter at FLL or MIA?,,0,0,0,0,0,0,0
3,1,4687,2,I use a CAPA machine at night do I need to unpack it for boarding,I use a CAPA machine at night do I need to unpack it for boarding,,0,0,0,0,0,0,0
3,1,4643,2,My reservation time was changed.[ My confirmation is ------. I am now landing in McCook at 9:00 p.m.] Can I get a refund for the trip from Denver to McCook on 2-15-2013?,My reservation time was changed. Can I get a refund for the trip from Denver to McCook on 2-15-2013?, My confirmation is ------. I am now landing in McCook at 9:00 p.m.,0,1,0,0,0,0,0
3,1,4652,2,I am trying to verify credit for US Airways flight that I took. I have the boarding pass [which doesn't have a ticket number on it. What do I do?],I am trying to verify credit for US Airways flight that I took. I have the boarding pass ,which doesn't have a ticket number on it. What do I do?,0,1,0,0,0,1,0
3,1,4656,2,! We could not process your request. Please see the message below and make revisions. ! The name of the traveler entered does not match the name associated with the Frequent Flyer account number (HDH,! We could not process your request. Please see the message below and make revisions. ! The name of the traveler entered does not match the name associated with the Frequent Flyer account number (HDH,,0,0,0,0,0,0,0
3,1,4658,2,[I am new at using travel miles. ]How do I know when I have enough miles to use toward a plane ticket?,How do I know when I have enough miles to use toward a plane ticket?,I am new at using travel miles. ,0,1,0,0,0,0,0
3,1,4655,2,what will my miles credits buy me in travel in the carobeon or asia,what will my miles credits buy me in travel in the carobeon or asia,,0,0,0,0,0,0,0
3,1,4653,2,I just paid 89.00 to upgrade and I don't see that my seat has changed,I just paid 89.00 to upgrade and I don't see that my seat has changed,,0,0,0,0,0,0,0
3,1,4681,2,is $456 the round trip fare (as requested in my search) or only the flight from SFO to tucson,is $456 the round trip fare (as requested in my search) or only the flight from SFO to tucson,,0,0,0,0,0,0,0
3,1,4645,2,I just made a reservation andgot knocked out before I got a confirmation# or e-mail. [--------------],I just made a reservation andgot knocked out before I got a confirmation# or e-mail. ,--------------,0,0,0,0,0,1,0
3,1,4669,2,This form doesn't work to allow me to get a ticket for my husband.,This form doesn't work to allow me to get a ticket for my husband.,,0,0,0,0,0,0,0
3,1,4665,2,How long does it take for a booking through expedia to show up in your reservation system,How long does it take for a booking through expedia to show up in your reservation system,,0,0,0,0,0,0,0
3,1,4631,2,I have made reservation ------ in Business class. Where can I add my meal request for Muslim Meals,I have made reservation ------ in Business class. Where can I add my meal request for Muslim Meals,,0,0,0,0,0,0,0
3,1,4706,2,"I would like to know if there will be any fee for just a little bag, 10lb","I would like to know if there will be any fee for just a little bag, 10lb",,0,0,0,0,0,0,0
3,1,4693,2,"Are there other options for travel between Birmingham Alabama and Grand Forks, North Dakota departing on January 22 and returning on January 25 in the late afternoon? [I have only found one option.]","Are there other options for travel between Birmingham Alabama and Grand Forks, North Dakota departing on January 22 and returning on January 25 in the late afternoon? ",I have only found one option.,0,0,0,0,0,1,0
3,1,4641,2,"How come when I book through cname-, there are no mileage rewards?","How come when I book through cname-, there are no mileage rewards?",,0,0,0,0,0,0,0
3,1,4670,2,I am trying to check in for a flight in the morning [------ From lax to DC and then ------ from DC to pgh.. ]I do not have the conf # for the other 4 in my party [( husband and kids) ]to check them in.,I am trying to check in for a flight in the morning I do not have the conf # for the other 4 in my party to check them in.,------ From lax to DC and then ------ from DC to pgh.. ( husband and kids) ,0,1,0,0,0,1,0
3,1,4701,2,[hi ]i will like to know how can i access the credit that i have in my account,i will like to know how can i access the credit that i have in my account,hi ,1,0,0,0,0,0,0
3,1,4661,2,"[hello, ]i am trying to find the contact number for San francisco baggage claim",i am trying to find the contact number for San francisco baggage claim,"hello, ",1,0,0,0,0,0,0
3,1,4634,2,We did not receive all of our cname- bonus points for our cruise,We did not receive all of our cname- bonus points for our cruise,,0,0,0,0,0,0,0
3,1,4663,2,"[I have already explored all the info I can find on your website regarding my 3 questions. Should I try to call a """"real"""" person and] what phone number should I call?", what phone number should I call?,"I have already explored all the info I can find on your website regarding my 3 questions. Should I try to call a """"real"""" person and",0,1,0,0,0,1,0
3,1,4671,2,I need to cancel a flight and I can not find the option to cancel anywhere,I need to cancel a flight and I can not find the option to cancel anywhere,,0,0,0,0,0,0,0
3,1,4679,2,"my husband and I have a combined point total [of 25,176. ]Is it possible to use them on a trip from Las Vegas to Tampa, FL on March 23, returning on March 30.","my husband and I have a combined point total Is it possible to use them on a trip from Las Vegas to Tampa, FL on March 23, returning on March 30.","of 25,176. ",0,1,0,0,0,0,0
3,1,4629,2,"I recently signed up and received a cname- Explorer Credit Card, which I believe should have added 30,000 miles to my bank; however, they are not there. [My frequent flyer number is --------.]","I recently signed up and received a cname- Explorer Credit Card, which I believe should have added 30,000 miles to my bank; however, they are not there. ",My frequent flyer number is --------.,0,0,0,0,0,1,0
3,1,4646,2,"do i need to sign in to book flight ,[ never done this before, our cell # #############]","do i need to sign in to book flight ,"," never done this before, our cell # #############",0,1,0,0,0,1,0
3,1,4673,2,i've made a reservation. how long do i have to purchase my ticket?,i've made a reservation. how long do i have to purchase my ticket?,,0,0,0,0,0,0,0
3,1,4712,2,"I'm trying to get to my reservation so that I can print it [out. ]I do not have the confirmation number, and the answer to my security question is not being accepted[ (perhaps I am not entering the same]","I'm trying to get to my reservation so that I can print it I do not have the confirmation number, and the answer to my security question is not being accepted",out.  (perhaps I am not entering the same,0,0,0,0,0,1,0
3,1,4689,2,can I take a plastic containeer of shampoo (10.1 fluid ounces and a plastic tube of redkin fresh curl refiner (81/2 fluid ounces,can I take a plastic containeer of shampoo (10.1 fluid ounces and a plastic tube of redkin fresh curl refiner (81/2 fluid ounces,,0,0,0,0,0,0,0
3,1,4708,2,I'm having trouble accessing my account. [I received my Account # in the mail but ]the website keeps telling me my name doesn't match the account.,I'm having trouble accessing my account. the website keeps telling me my name doesn't match the account.,I received my Account # in the mail but ,0,1,0,0,0,0,0
3,1,4682,2,How many award miles do I need for a Mileageplan award ticket?,How many award miles do I need for a Mileageplan award ticket?,,0,0,0,0,0,0,0
3,1,4696,2,How many award miles do I need for a Mileageplan award ticket?,How many award miles do I need for a Mileageplan award ticket?,,0,0,0,0,0,0,0
3,1,4725,2,what are the charges to cancel a flight booked with reward miles?,what are the charges to cancel a flight booked with reward miles?,,0,0,0,0,0,0,0
3,1,4737,2,tell me about flights Feb 2 round trip to Bankok for the cheapest price.,tell me about flights Feb 2 round trip to Bankok for the cheapest price.,,0,0,0,0,0,0,0
3,1,4744,2,I fly with US air 2 week ago but it post yet,I fly with US air 2 week ago but it post yet,,0,0,0,0,0,0,0
3,1,4745,2,When changing ticket from one destination to another how does the pricing work?,When changing ticket from one destination to another how does the pricing work?,,0,0,0,0,0,0,0
3,1,4755,2,I already sign up but can u direct me where to put my miles,I already sign up but can u direct me where to put my miles,,0,0,0,0,0,0,0
3,1,4685,2,"i want to check in and print boarding pass for my wife, ------ ------, but the system doesn't show her name under itinerary ------","i want to check in and print boarding pass for my wife, ------ ------, but the system doesn't show her name under itinerary ------",,0,0,0,0,0,0,0
3,1,4710,2,[I think ]my flight might be overbooked can I see the options for switching flights (-- 5634 San Francisco to Reno)?,my flight might be overbooked can I see the options for switching flights (-- 5634 San Francisco to Reno)?,I think ,0,0,0,0,0,1,0
3,1,4732,2,Why [in the name of god ]did you stop sending out cards to frequent flyer (One Pass?) members.,Why did you stop sending out cards to frequent flyer (One Pass?) members.,in the name of god ,0,0,0,0,0,0,1
3,1,4749,2,I need to get credit for the miles but my last name is different on the ticket then on the mileage account - [the ticket is my maiden name the mileage is my married name],I need to get credit for the miles but my last name is different on the ticket then on the mileage account - ,the ticket is my maiden name the mileage is my married name,0,1,0,0,0,0,0
3,1,4751,2,"change flights for my family, not just me[--how do i do it?]","change flights for my family, not just me",--how do i do it?,0,0,0,0,0,1,0
3,1,4714,2,What is a number I can us to call the customer service center,What is a number I can us to call the customer service center,,0,0,0,0,0,0,0
3,1,4740,2,I'm trying to purchase a flight online and it keeps telling me that I have to select an option for the insurance.[ I've tried both options for this and ]neither will work.,I'm trying to purchase a flight online and it keeps telling me that I have to select an option for the insurance.neither will work., I've tried both options for this and ,0,0,0,0,0,1,0
3,1,4694,2,The [stupid ]'forgot your mileage plan number?' [page requires entering your ]old mileage plan number which I forgot [alsol So what now?],The 'forgot your mileage plan number?' old mileage plan number which I forgot ,stupid page requires entering your alsol So what now?,0,0,0,1,0,1,0
3,1,4730,2,"if i dont book my reservation today but have to book it by next friday, what will the price be","if i dont book my reservation today but have to book it by next friday, what will the price be",,0,0,0,0,0,0,0
3,1,4752,2,I already have Economy Plus seats. I just want to exchange them for two different Economy Plus seats.,I already have Economy Plus seats. I just want to exchange them for two different Economy Plus seats.,,0,0,0,0,0,0,0
3,1,4672,2,How can I merge my cname------ miles and subsequent cname- miles into a single account?,How can I merge my cname------ miles and subsequent cname- miles into a single account?,,0,0,0,0,0,0,0
3,1,4738,2,I know what my benefits are. Why are they not acknowledged[ ob],I know what my benefits are. Why are they not acknowledged, ob,0,0,0,0,0,1,0
3,1,4758,2,How do I find out if an E-Certificate from 2010 is still valid?,How do I find out if an E-Certificate from 2010 is still valid?,,0,0,0,0,0,0,0
3,1,4715,2,How do I credit miles for a recent trip on Lufthansa and cname-?,How do I credit miles for a recent trip on Lufthansa and cname-?,,0,0,0,0,0,0,0
3,1,4731,2,Why when I purchased seats in row 9B and 9C on flight -- 215 tomorrow when I check seats now it shows 37 A & B,Why when I purchased seats in row 9B and 9C on flight -- 215 tomorrow when I check seats now it shows 37 A & B,,0,0,0,0,0,0,0
3,1,4720,2,Please give me a phone number so I can talk to a representative,Please give me a phone number so I can talk to a representative,,0,0,0,0,0,0,0
3,1,4747,2,Does the new ticket have to be in the name of the original passenger?,Does the new ticket have to be in the name of the original passenger?,,0,0,0,0,0,0,0
3,1,4716,2,"i do not want to purchase trip protection, why will it not let me continue?","i do not want to purchase trip protection, why will it not let me continue?",,0,0,0,0,0,0,0
3,1,4741,2,I would like to get a flight out of Seattle in the AM on jun 09 2013,I would like to get a flight out of Seattle in the AM on jun 09 2013,,0,0,0,0,0,0,0
3,1,4734,2,[I am trying to get home to my mother she is very ill and ]heard some airlines offer berevment or teminally ill discounts,heard some airlines offer berevment or teminally ill discounts,I am trying to get home to my mother she is very ill and ,0,1,0,0,0,0,0
3,1,4756,2,how do i see how mnay miles are needed to fly somewhere,how do i see how mnay miles are needed to fly somewhere,,0,0,0,0,0,0,0
3,1,4707,2,I have a reservation [------] for 4/9 and [we] want to get a reservation for our cat[ also.],I have a reservation  for 4/9 and  want to get a reservation for our cat,------we also.,0,0,0,0,0,1,0
3,1,4724,2,do you ohave a credit card that is linked to mileageplan to earn more miles,do you ohave a credit card that is linked to mileageplan to earn more miles,,0,0,0,0,0,0,0
3,1,4768,2,if I'm a larger person would I need to purchase 2 seats?,if I'm a larger person would I need to purchase 2 seats?,,0,0,0,0,0,0,0
3,1,4770,2,How many award miles do I need for a Mileageplan award ticket?,How many award miles do I need for a Mileageplan award ticket?,,0,0,0,0,0,0,0
3,1,4777,2,Do you have to bring identification for minors for flights from houston to orlando?,Do you have to bring identification for minors for flights from houston to orlando?,,0,0,0,0,0,0,0
3,1,4779,2,I am trying to purchase a ticket but it won't go through,I am trying to purchase a ticket but it won't go through,,0,0,0,0,0,0,0
3,1,4795,2,Do I really have to pay $150 to change my flight to the next day?,Do I really have to pay $150 to change my flight to the next day?,,0,0,0,0,0,0,0
3,1,4811,2,How do I get a statement of all my flight activity from 2012?,How do I get a statement of all my flight activity from 2012?,,0,0,0,0,0,0,0
3,1,4791,2,I want to buy six tickets and I am filling in travel information. Two ticket holders are children 12 years old and the info does not allow me to fill that in.[ It only gives me adult travelers.],I want to buy six tickets and I am filling in travel information. Two ticket holders are children 12 years old and the info does not allow me to fill that in., It only gives me adult travelers.,0,1,0,0,0,0,0
3,1,4794,2,[My daughter is ]on flight number 578 tomorrow from Chicago to Boston leaving at 1:20 CST. How can I retrieve the confirmation number. [It is the second leg of a flight from Boston to Chicago on Decembe],on flight number 578 tomorrow from Chicago to Boston leaving at 1:20 CST. How can I retrieve the confirmation number. ,My daughter is It is the second leg of a flight from Boston to Chicago on Decembe,0,1,0,0,0,0,0
3,1,4798,2,I did not receive a new Mileage plan card with my new number[- can it be sent to me please?],I did not receive a new Mileage plan card with my new number,- can it be sent to me please?,0,0,0,0,0,1,0
3,1,4810,2,I AM CHKG MY STATUS OF MILES [& I SEE DATE OF EXIPRITION],I AM CHKG MY STATUS OF MILES ,& I SEE DATE OF EXIPRITION,0,1,0,0,0,0,0
3,1,4773,2,How do I purchase a flight for a friend using my miles,How do I purchase a flight for a friend using my miles,,0,0,0,0,0,0,0
3,1,4778,2,I would like to upgrade on the 3rd elg of my flight,I would like to upgrade on the 3rd elg of my flight,,0,0,0,0,0,0,0
3,1,4813,2,[I remarried in Feb of 2012...]how do I change my last name on my account?,how do I change my last name on my account?,I remarried in Feb of 2012...,0,1,0,0,0,0,0
3,1,4821,2,Can I take a toaster in my carryon bag? [I'm flying from Iowa to Honolulu.],Can I take a toaster in my carryon bag? ,I'm flying from Iowa to Honolulu.,0,1,0,0,0,0,0
3,1,4787,2,How many miles will I get for 2 people from ewr to rsw?,How many miles will I get for 2 people from ewr to rsw?,,0,0,0,0,0,0,0
3,1,4774,2,how come i can not check in gives me message that date of birth is invalid,how come i can not check in gives me message that date of birth is invalid,,0,0,0,0,0,0,0
3,1,4786,2,"I have chosen the flight, but after I select, it kept on telling me the flight is no longer available.","I have chosen the flight, but after I select, it kept on telling me the flight is no longer available.",,0,0,0,0,0,0,0
3,1,4760,2,"I just tried to use my expiring mile for a hotel and I received an error message that I was not eligible? [Please let me know if this is an error and please inform me on ways I can use my 21,917 miles.]",I just tried to use my expiring mile for a hotel and I received an error message that I was not eligible? ,"Please let me know if this is an error and please inform me on ways I can use my 21,917 miles.",0,1,0,0,0,1,0
3,1,4812,2,I am trying to get credit for a US airways flight but can't find the ticket number on my boarding pass.,I am trying to get credit for a US airways flight but can't find the ticket number on my boarding pass.,,0,0,0,0,0,0,0
3,1,4780,2,I just joined Mileage plan - however my password or pin does not work - [I want to make sure that I get credit for a upcoming trip],I just joined Mileage plan - however my password or pin does not work - ,I want to make sure that I get credit for a upcoming trip,0,1,0,0,0,0,0
3,1,4789,2,"My 3 year old child is not seated by me, what can I do to change this?","My 3 year old child is not seated by me, what can I do to change this?",,0,0,0,0,0,0,0
3,1,4809,2,I want to add a flight that was taken already but the miles are not recorded [I did not use my acct number at the time how do I do that],I want to add a flight that was taken already but the miles are not recorded ,I did not use my acct number at the time how do I do that,0,0,0,0,0,1,0
3,1,4753,2,"[I have never flown on cname-. ]What are the bag fees and is there any way to avoid them ( special credit card, etc.)?","What are the bag fees and is there any way to avoid them ( special credit card, etc.)?",I have never flown on cname-. ,0,1,0,0,0,0,0
3,1,4808,2,can i book a reward ticket and a pay ticket on the same confirmation,can i book a reward ticket and a pay ticket on the same confirmation,,0,0,0,0,0,0,0
3,1,4816,2,"Can I have 2 checked bag with me,because my final destination is Almaty,Kazakhstan","Can I have 2 checked bag with me,because my final destination is Almaty,Kazakhstan",,0,0,0,0,0,0,0
3,1,4820,2,Is it possible to use miles to upgrade to first class for my flight tomorrow?,Is it possible to use miles to upgrade to first class for my flight tomorrow?,,0,0,0,0,0,0,0
3,1,4736,2,How many award miles do I need for a Mileageplan award ticket?,How many award miles do I need for a Mileageplan award ticket?,,0,0,0,0,0,0,0
3,1,4775,2,"i was booking, i said i wanted to do it using miles,[ it said it was going to cost 100K miles and $10 ]I put in my credit card and i think it charged me the full cost","i was booking, i said i wanted to do it using miles,I put in my credit card and i think it charged me the full cost", it said it was going to cost 100K miles and $10 ,0,1,0,0,0,0,0
3,1,4800,2,[I would like to talk to someone about a trip that has had changes to its flights]. could you please give me a contact number?,. could you please give me a contact number?,I would like to talk to someone about a trip that has had changes to its flights,0,1,0,0,0,0,0
3,1,4818,2,Would it be possible to check in my husbands bag on my flight?,Would it be possible to check in my husbands bag on my flight?,,0,0,0,0,0,0,0
3,1,4762,2,[Hi ]I just noticed my birthdate is wrong on my account can I change it using my passport.,I just noticed my birthdate is wrong on my account can I change it using my passport.,Hi ,1,0,0,0,0,0,0
3,1,4765,2,I had a cname------ OnePass and would like to know how to transfer the miles to my Mileageplan account,I had a cname------ OnePass and would like to know how to transfer the miles to my Mileageplan account,,0,0,0,0,0,0,0
3,1,4790,2,will i be charged a feee for canceling a flight booked on miles,will i be charged a feee for canceling a flight booked on miles,,0,0,0,0,0,0,0
3,1,4802,2,how do i increase my status after the mileage has been reset?,how do i increase my status after the mileage has been reset?,,0,0,0,0,0,0,0
3,1,4862,2,How many award miles do I need for a Mileageplan award ticket?,How many award miles do I need for a Mileageplan award ticket?,,0,0,0,0,0,0,0
3,1,4867,2,I should not have to pay any extra because cname- changed the flight.,I should not have to pay any extra because cname- changed the flight.,,0,0,0,0,0,0,0
3,1,4868,2,How many award miles do I need for a Mileageplan award ticket?,How many award miles do I need for a Mileageplan award ticket?,,0,0,0,0,0,0,0
3,1,4898,2,I want to lock the rate in for 7 days but don't see that option anymore?,I want to lock the rate in for 7 days but don't see that option anymore?,,0,0,0,0,0,0,0
3,1,4024,2,"[My husband ]---------------- has a mileage plan account and we cannot find the number, where can we get it? [He has a Mileageplan Explorer account with Chase.]","---------------- has a mileage plan account and we cannot find the number, where can we get it? ",My husband He has a Mileageplan Explorer account with Chase.,0,1,0,0,0,0,0
3,1,4901,2,How do i sign in if i forget my number and pasword?,How do i sign in if i forget my number and pasword?,,0,0,0,0,0,0,0
3,1,4907,2,I need a phone number to ask some specific questions re my [special needs ]child's special needs,I need a phone number to ask some specific questions re my child's special needs,special needs ,0,1,0,0,0,0,0
3,1,4911,2,[Hello ]i have a question to get discounts for tickets how can you get them ?,i have a question to get discounts for tickets how can you get them ?,Hello ,1,0,0,0,0,0,0
3,1,4913,2,i had travel certification [No.-------. ]I did use but I cancelled right away. Now I tried again but they sail it was reedemed already. [Please give me a new No.],i had travel certification I did use but I cancelled right away. Now I tried again but they sail it was reedemed already. ,No.-------. Please give me a new No.,0,1,0,0,0,1,0
3,1,4914,2,flying hnl to hkg. return hkg to nrt. 3 days later nrt to hnl. how much for 2nd bag. [so many different answers.],flying hnl to hkg. return hkg to nrt. 3 days later nrt to hnl. how much for 2nd bag. ,so many different answers.,0,1,0,0,0,0,0
3,1,4905,2,i need to know about military fare prices for one way tickets from San Diego to Austin or San Antonio on 1/27/13 and 1/28/13,i need to know about military fare prices for one way tickets from San Diego to Austin or San Antonio on 1/27/13 and 1/28/13,,0,0,0,0,0,0,0
3,1,4902,2,Why I cannot select my name and my wife name as two travellers,Why I cannot select my name and my wife name as two travellers,,0,0,0,0,0,0,0
